Invoice,Quantity,Price,Customer ID,InvoiceDate
518536,8,10.99,,2010-09-08 17:23:00
518543,422,42.18,17314.0,2010-09-08 18:20:00
518545,736,11.719999999999999,18102.0,2010-09-08 18:26:00
518546,203,10.86,18102.0,2010-09-08 18:29:00
518547,384,5.48,18102.0,2010-09-08 18:30:00
518548,164,10.850000000000001,18102.0,2010-09-08 18:31:00
518549,300,4.9799999999999995,18102.0,2010-09-08 18:32:00
518550,400,5.32,18102.0,2010-09-08 18:32:00
518551,600,4.76,18102.0,2010-09-08 18:34:00
518552,108,5.88,18102.0,2010-09-08 18:36:00
518553,484,98.32000000000001,16279.0,2010-10-08 08:49:00
518554,412,40.32,17212.0,2010-10-08 09:22:00
518555,194,47.52,14022.0,2010-10-08 09:38:00
518556,372,62.5,15805.0,2010-10-08 09:50:00
518557,134,17.68,15805.0,2010-10-08 09:52:00
518558,64,10.15,15805.0,2010-10-08 09:53:00
518559,142,61.3,13050.0,2010-10-08 10:05:00
518560,199,37.769999999999996,12745.0,2010-10-08 10:14:00
518561,263,65.94,17023.0,2010-10-08 10:22:00
518562,108,99.5,13476.0,2010-10-08 10:29:00
518564,150,2.71,14053.0,2010-10-08 11:02:00
518578,192,35.4,17063.0,2010-10-08 12:06:00
518602,13,11.9,16565.0,2010-10-08 12:32:00
518614,167,44.04,13799.0,2010-10-08 12:37:00
518616,251,128.12,15039.0,2010-10-08 12:40:00
518623,400,4.949999999999999,15032.0,2010-10-08 12:42:00
518649,378,126.46,13501.0,2010-10-08 13:01:00
518650,106,69.23,13045.0,2010-10-08 13:02:00
518652,63,149.45,14722.0,2010-10-08 13:28:00
518653,94,172.27,16221.0,2010-10-08 13:32:00
518654,25,6.0,17888.0,2010-10-08 13:34:00
518655,361,9.82,17754.0,2010-10-08 13:44:00
518656,90,16.05,13296.0,2010-10-08 13:50:00
518658,25,39.45,13839.0,2010-10-08 13:52:00
518659,48,0.38,17754.0,2010-10-08 13:52:00
518661,45,100.85,16926.0,2010-10-08 14:07:00
518663,231,286.03,14044.0,2010-10-08 14:27:00
518665,372,15.16,14478.0,2010-10-08 14:43:00
518670,12,2.55,14144.0,2010-10-08 15:17:00
518671,96,11.52,13880.0,2010-10-08 15:31:00
518672,66,75.12,17191.0,2010-10-08 15:47:00
518674,2,295.0,14646.0,2010-10-08 16:12:00
518675,16,7.65,14646.0,2010-10-08 16:14:00
518676,25,35.68,,2010-10-08 16:34:00
518677,3,5.45,,2010-10-08 16:52:00
518679,177,88.03,13421.0,2010-10-08 17:02:00
518681,370,230.86,17799.0,2010-10-08 17:09:00
518683,704,116.2,14913.0,2010-11-08 08:40:00
518684,116,61.02,12662.0,2010-11-08 08:50:00
518685,392,6.96,13881.0,2010-11-08 08:52:00
518686,83,40.61,13717.0,2010-11-08 09:40:00
518687,216,94.91,15837.0,2010-11-08 10:16:00
518688,37,40.95,13594.0,2010-11-08 10:23:00
518708,80,63.35,14693.0,2010-11-08 10:51:00
518714,51,22.49,12600.0,2010-11-08 10:53:00
518729,274,26.64,15985.0,2010-11-08 11:23:00
518730,265,198.79,13097.0,2010-11-08 11:35:00
518732,128,22.5,16632.0,2010-11-08 11:39:00
518733,24,5.5,13097.0,2010-11-08 11:43:00
518734,102,56.849999999999994,12771.0,2010-11-08 11:51:00
518735,556,13.72,18102.0,2010-11-08 11:58:00
518737,540,12.33,18102.0,2010-11-08 12:05:00
518740,40,36.82,13643.0,2010-11-08 12:11:00
518748,123,90.91,14700.0,2010-11-08 12:19:00
518749,646,57.45,17677.0,2010-11-08 12:20:00
518751,378,49.53,18145.0,2010-11-08 12:28:00
518752,411,103.85,17716.0,2010-11-08 12:39:00
518753,94,24.1,14822.0,2010-11-08 12:52:00
518754,54,17.3,17615.0,2010-11-08 12:54:00
518755,73,175.8,16985.0,2010-11-08 12:58:00
518756,1,295.0,16985.0,2010-11-08 12:59:00
518757,324,38.49,17675.0,2010-11-08 13:07:00
518759,199,130.76,15005.0,2010-11-08 13:38:00
518760,22,49.35,,2010-11-08 14:18:00
518761,3,7.6,,2010-11-08 14:19:00
518762,298,34.129999999999995,13446.0,2010-11-08 14:20:00
518764,318,27.1,13089.0,2010-11-08 14:27:00
518765,27,10.05,16519.0,2010-11-08 14:34:00
518766,299,48.910000000000004,15944.0,2010-11-08 14:39:00
518767,159,32.15,17469.0,2010-11-08 14:50:00
518768,151,11.709999999999999,14409.0,2010-11-08 14:55:00
518769,80,170.14,14736.0,2010-11-08 15:13:00
518771,84,131.69,14736.0,2010-11-08 15:21:00
518773,2,4.95,,2010-11-08 15:39:00
518776,49,89.0,15110.0,2010-11-08 15:49:00
518778,1,4.25,,2010-11-08 16:08:00
518779,60,86.1,14606.0,2010-11-08 16:14:00
518783,87,184.82,16033.0,2010-11-08 16:44:00
518786,32,87.39,15652.0,2010-11-08 16:58:00
518787,556,89.92999999999999,13089.0,2010-12-08 08:54:00
518788,42,6.7,13089.0,2010-12-08 08:56:00
518789,762,114.48,15142.0,2010-12-08 09:17:00
518790,178,64.34,17612.0,2010-12-08 09:41:00
518791,421,67.18,16477.0,2010-12-08 09:43:00
518793,52,7.4,14437.0,2010-12-08 10:01:00
518794,216,3.18,13694.0,2010-12-08 10:02:00
518795,185,42.0,14276.0,2010-12-08 10:03:00
518796,304,16.84,16232.0,2010-12-08 10:04:00
518797,12,1.25,14276.0,2010-12-08 10:05:00
518798,182,45.49,16650.0,2010-12-08 10:12:00
518817,28,182.89,,2010-12-08 10:34:00
518818,31,110.61,,2010-12-08 10:35:00
518819,29,153.17,,2010-12-08 10:36:00
518820,39,279.44,,2010-12-08 10:38:00
518821,33,148.83,,2010-12-08 10:39:00
518847,608,183.29,13668.0,2010-12-08 11:47:00
518848,217,38.910000000000004,15298.0,2010-12-08 11:50:00
518850,83,60.879999999999995,14224.0,2010-12-08 12:20:00
518851,130,59.769999999999996,15581.0,2010-12-08 12:21:00
518852,57,59.95,17377.0,2010-12-08 12:25:00
518857,209,144.67,15719.0,2010-12-08 12:33:00
518858,2,7.95,12748.0,2010-12-08 12:33:00
518863,334,22.8,17046.0,2010-12-08 12:37:00
518864,48,0.29,17046.0,2010-12-08 12:39:00
518865,321,51.550000000000004,17866.0,2010-12-08 12:43:00
518866,220,87.9,13901.0,2010-12-08 12:47:00
518867,12,1.65,13901.0,2010-12-08 12:50:00
518868,57,22.65,13150.0,2010-12-08 12:58:00
518871,6,14.2,13150.0,2010-12-08 12:59:00
518875,58,38.07,14692.0,2010-12-08 13:02:00
518880,90,104.3,17623.0,2010-12-08 13:11:00
518881,809,107.46,13069.0,2010-12-08 13:14:00
518894,62,65.73,12835.0,2010-12-08 13:24:00
518895,320,11.53,15129.0,2010-12-08 13:36:00
518896,408,53.55,14156.0,2010-12-08 13:38:00
518897,15,8.9,14344.0,2010-12-08 13:46:00
518898,36,45.93,12841.0,2010-12-08 13:50:00
518901,44,103.24,17243.0,2010-12-08 14:13:00
518902,386,138.32,14461.0,2010-12-08 14:15:00
518907,43,62.49,17757.0,2010-12-08 14:32:00
518910,228,233.47,15984.0,2010-12-08 14:35:00
518919,5,24.049999999999997,12748.0,2010-12-08 14:39:00
518944,165,46.23,12937.0,2010-12-08 14:53:00
518945,199,82.21,15365.0,2010-12-08 14:57:00
518946,76,13.85,15365.0,2010-12-08 14:58:00
518947,12,53.9,15365.0,2010-12-08 15:00:00
518948,480,224.61,15874.0,2010-12-08 15:01:00
518949,4,4.25,15874.0,2010-12-08 15:03:00
518951,42,20.049999999999997,15296.0,2010-12-08 15:08:00
518957,2,2.5,,2010-12-08 15:23:00
518958,13,54.0,,2010-12-08 15:27:00
518959,464,51.22,13078.0,2010-12-08 15:32:00
518960,24,4.25,13078.0,2010-12-08 15:33:00
518963,224,69.38,15078.0,2010-12-08 15:38:00
518967,128,2.55,14548.0,2010-12-08 15:48:00
518970,24,2.75,16199.0,2010-12-08 15:52:00
518972,80,3.39,17402.0,2010-12-08 15:54:00
518975,4,1.65,15581.0,2010-12-08 16:19:00
518977,109,21.740000000000002,15581.0,2010-12-08 16:27:00
518980,111,107.2,14630.0,2010-12-08 16:38:00
518982,1,295.0,18227.0,2010-12-08 16:45:00
518983,215,21.0,13214.0,2010-12-08 17:01:00
518985,261,155.28,17550.0,2010-12-08 17:02:00
518989,109,30.4,12959.0,2010-12-08 17:20:00
518990,3,11.3,,2010-12-08 17:23:00
518991,1,0.42,,2010-12-08 17:30:00
519000,2,4.95,13319.0,2010-12-08 17:52:00
519001,181,51.11,18168.0,2010-12-08 18:11:00
519004,169,16.38,12542.0,2010-12-08 19:12:00
519005,284,222.45,16549.0,2010-12-08 19:18:00
519006,102,49.35,13230.0,2010-12-08 19:20:00
519007,65,56.19,14702.0,2010-12-08 19:21:00
519008,130,59.46,13969.0,2010-12-08 19:32:00
519009,118,89.04,13291.0,2010-12-08 19:37:00
519010,95,28.76,17323.0,2010-12-08 19:41:00
519011,270,34.65,16592.0,2010-08-13 08:53:00
519012,6,8.7,16592.0,2010-08-13 08:54:00
519013,225,75.27,13037.0,2010-08-13 08:57:00
519014,91,22.19,16558.0,2010-08-13 09:07:00
519015,24,121.76,,2010-08-13 09:13:00
519024,24,128.84,,2010-08-13 09:22:00
519025,70,45.42,14239.0,2010-08-13 09:44:00
519028,360,12.600000000000001,17512.0,2010-08-13 10:10:00
519029,411,51.94,15203.0,2010-08-13 10:15:00
519030,64,26.29,13534.0,2010-08-13 10:37:00
519031,22,97.39,,2010-08-13 10:50:00
519033,2,3.8000000000000003,,2010-08-13 11:08:00
519037,399,83.97,17091.0,2010-08-13 11:16:00
519057,521,27.580000000000002,12960.0,2010-08-13 11:33:00
519087,71,15.92,16168.0,2010-08-13 11:45:00
519098,408,0.72,17949.0,2010-08-13 11:51:00
519115,106,53.48,17639.0,2010-08-13 11:59:00
519116,143,21.06,,2010-08-13 11:59:00
519120,10,3.95,17639.0,2010-08-13 12:04:00
519121,254,54.39,14550.0,2010-08-13 12:05:00
519122,173,151.14000000000001,17913.0,2010-08-13 12:11:00
519123,1,0.55,,2010-08-13 12:14:00
519124,624,4.8,17949.0,2010-08-13 12:23:00
519125,284,35.9,15255.0,2010-08-13 12:23:00
519135,280,15.28,14872.0,2010-08-13 12:34:00
519164,183,43.33,16190.0,2010-08-13 12:56:00
519165,217,108.39,17865.0,2010-08-13 12:59:00
519166,348,22.810000000000002,12676.0,2010-08-13 13:29:00
519167,73,13.9,12676.0,2010-08-13 13:31:00
519170,23,131.74,17515.0,2010-08-13 13:38:00
519171,18,28.95,12484.0,2010-08-13 13:45:00
519172,396,113.99000000000001,14031.0,2010-08-13 14:09:00
519173,77,131.65,18225.0,2010-08-13 14:20:00
519174,217,86.09,,2010-08-13 14:21:00
519175,85,64.44,17146.0,2010-08-13 14:31:00
519176,312,15.43,14153.0,2010-08-13 14:35:00
519178,8,0.85,17589.0,2010-08-13 14:42:00
519179,49,59.8,17238.0,2010-08-13 14:43:00
519181,266,11.13,16600.0,2010-08-13 14:47:00
519182,117,19.72,13561.0,2010-08-13 14:50:00
519183,2,10.9,,2010-08-13 15:07:00
519186,48,6.300000000000001,15938.0,2010-08-13 15:27:00
519187,34,22.72,,2010-08-13 15:27:00
519188,22,46.51,14693.0,2010-08-13 16:17:00
519190,9,14.5,,2010-08-13 16:31:00
519192,781,131.01,14525.0,2010-08-13 16:58:00
519194,331,191.48,16345.0,2010-08-13 17:13:00
519197,35,24.7,17127.0,2010-08-15 10:08:00
519198,155,74.31,16104.0,2010-08-15 10:28:00
519199,45,20.35,16290.0,2010-08-15 10:30:00
519200,136,21.4,16153.0,2010-08-15 10:32:00
519202,45,83.15,16782.0,2010-08-15 10:37:00
519203,208,26.91,15898.0,2010-08-15 10:41:00
519204,63,6.62,16326.0,2010-08-15 10:55:00
519205,203,25.52,17300.0,2010-08-15 11:02:00
519209,288,1.06,15893.0,2010-08-15 11:12:00
519210,179,45.66,16631.0,2010-08-15 11:20:00
519211,17,34.099999999999994,18236.0,2010-08-15 11:21:00
519212,25,36.24,18236.0,2010-08-15 11:22:00
519213,64,47.92,17377.0,2010-08-15 11:24:00
519214,151,88.5,16043.0,2010-08-15 11:26:00
519215,194,33.17,16841.0,2010-08-15 11:47:00
519216,474,51.39,15641.0,2010-08-15 11:50:00
519217,674,76.91,16873.0,2010-08-15 11:51:00
519218,79,130.99,17248.0,2010-08-15 11:55:00
519219,54,4.050000000000001,16225.0,2010-08-15 11:59:00
519222,400,7.0,15838.0,2010-08-15 12:20:00
519223,300,3.3,13629.0,2010-08-15 12:22:00
519224,53,64.25,17071.0,2010-08-15 12:23:00
519226,1,7.95,16883.0,2010-08-15 12:35:00
519227,903,58.28,15789.0,2010-08-15 12:37:00
519228,280,13.559999999999999,12583.0,2010-08-15 12:40:00
519229,532,45.42,15311.0,2010-08-15 12:42:00
519230,48,24.35,16756.0,2010-08-15 13:03:00
519231,72,84.9,17372.0,2010-08-15 13:05:00
519232,238,28.3,17692.0,2010-08-15 13:07:00
519233,48,26.35,16468.0,2010-08-15 13:10:00
519234,408,129.25,17618.0,2010-08-15 13:18:00
519235,54,1.95,17256.0,2010-08-15 13:19:00
519236,156,31.54,14051.0,2010-08-15 13:23:00
519237,346,101.03999999999999,13715.0,2010-08-15 13:26:00
519238,44,13.350000000000001,13405.0,2010-08-15 13:28:00
519239,401,86.93,14996.0,2010-08-15 13:42:00
519240,3,5.95,14996.0,2010-08-15 13:44:00
519241,328,199.52,14415.0,2010-08-15 14:01:00
519243,145,45.85,12805.0,2010-08-15 14:13:00
519244,336,2.73,16553.0,2010-08-15 14:13:00
519245,178,63.09,14097.0,2010-08-15 14:20:00
519246,486,92.41,,2010-08-15 14:34:00
519247,212,78.2,16101.0,2010-08-15 14:38:00
519248,126,42.75,13089.0,2010-08-15 14:50:00
519249,272,125.71,,2010-08-15 15:01:00
519251,482,141.98999999999998,17107.0,2010-08-15 15:20:00
519252,115,138.66,17841.0,2010-08-15 15:26:00
519253,174,62.31,14210.0,2010-08-15 15:33:00
519254,146,9.25,16422.0,2010-08-15 15:35:00
519255,26,85.23,14183.0,2010-08-15 15:36:00
519256,15,4.58,17841.0,2010-08-15 15:42:00
519257,205,88.79,17340.0,2010-08-15 15:44:00
519258,338,18.58,16701.0,2010-08-15 15:45:00
519260,149,78.28,17299.0,2010-08-15 16:00:00
519261,127,36.980000000000004,16125.0,2010-08-16 08:38:00
519262,324,33.08,16186.0,2010-08-16 08:49:00
519263,444,32.08,12530.0,2010-08-16 08:57:00
519264,78,11.53,13512.0,2010-08-16 09:15:00
519266,132,12.52,16103.0,2010-08-16 09:20:00
519267,400,2.55,16013.0,2010-08-16 09:54:00
519268,296,43.1,13093.0,2010-08-16 09:55:00
519275,210,13.25,16029.0,2010-08-16 10:17:00
519276,117,90.45,13090.0,2010-08-16 10:17:00
519279,96,28.75,13468.0,2010-08-16 10:37:00
519338,293,62.2,15755.0,2010-08-16 11:27:00
519339,19,36.14,17849.0,2010-08-16 11:31:00
519341,703,160.61,15050.0,2010-08-16 12:00:00
519344,284,19.28,15785.0,2010-08-16 12:16:00
519357,116,27.5,13063.0,2010-08-16 12:27:00
519371,68,111.53,14606.0,2010-08-16 13:12:00
519372,134,47.49,17157.0,2010-08-16 13:22:00
519380,237,26.32,12921.0,2010-08-16 13:36:00
519381,152,25.3,12921.0,2010-08-16 13:37:00
519382,74,106.22999999999999,16278.0,2010-08-16 13:38:00
519384,94,96.98,18109.0,2010-08-16 14:12:00
519385,179,46.11,16168.0,2010-08-16 14:15:00
519388,73,9.32,,2010-08-16 14:41:00
519389,28,5.06,,2010-08-16 14:41:00
519390,426,19.439999999999998,,2010-08-16 14:43:00
519391,170,62.64,13050.0,2010-08-16 14:46:00
519392,223,41.33,16625.0,2010-08-16 14:49:00
519393,98,45.59,13728.0,2010-08-16 14:59:00
519394,188,19.45,14011.0,2010-08-16 15:31:00
519395,288,122.49000000000001,14379.0,2010-08-16 15:31:00
519396,686,81.91,15039.0,2010-08-16 15:36:00
519398,240,16.29,17838.0,2010-08-16 16:45:00
519399,124,90.87,13001.0,2010-08-16 16:48:00
519401,889,179.05,13564.0,2010-08-16 16:54:00
519402,101,30.5,15854.0,2010-08-17 08:36:00
519403,212,38.15,17700.0,2010-08-17 08:38:00
519405,258,12.709999999999999,13798.0,2010-08-17 09:11:00
519406,216,11.389999999999999,15245.0,2010-08-17 09:31:00
519407,484,102.92,15498.0,2010-08-17 09:47:00
519408,214,30.9,15125.0,2010-08-17 09:54:00
519409,329,88.2,13945.0,2010-08-17 09:59:00
519410,92,48.1,14541.0,2010-08-17 10:12:00
519411,260,71.48,14531.0,2010-08-17 10:16:00
519419,88,18.849999999999998,12431.0,2010-08-17 10:29:00
519428,552,5.1899999999999995,16656.0,2010-08-17 10:35:00
519434,288,15.5,18092.0,2010-08-17 10:36:00
519458,388,1.06,17381.0,2010-08-17 10:50:00
519460,84,13.25,14560.0,2010-08-17 11:03:00
519464,332,33.81,13278.0,2010-08-17 11:30:00
519465,129,43.67,13313.0,2010-08-17 11:45:00
519469,152,30.15,17430.0,2010-08-17 11:52:00
519470,640,21.03,18102.0,2010-08-17 11:52:00
519471,147,10.82,17307.0,2010-08-17 11:53:00
519474,600,0.42,14045.0,2010-08-17 12:22:00
519475,386,101.81,16019.0,2010-08-17 12:30:00
519476,403,30.69,14749.0,2010-08-17 12:36:00
519477,471,69.92,13001.0,2010-08-17 12:44:00
519483,247,54.18,13503.0,2010-08-17 13:17:00
519484,134,114.06,16221.0,2010-08-17 13:30:00
519485,81,168.84,17753.0,2010-08-17 13:35:00
519486,399,31.990000000000002,16276.0,2010-08-17 13:40:00
519488,385,86.49,16019.0,2010-08-17 13:44:00
519489,3,1.25,17753.0,2010-08-17 13:45:00
519490,284,31.37,17713.0,2010-08-17 13:49:00
519494,229,75.27,15402.0,2010-08-17 14:02:00
519497,119,53.839999999999996,14047.0,2010-08-17 14:09:00
519498,26,10.79,14047.0,2010-08-17 14:10:00
519499,16,7.75,14590.0,2010-08-17 14:21:00
519500,59,45.9,16255.0,2010-08-17 14:24:00
519501,481,49.35,12613.0,2010-08-17 14:36:00
519502,102,24.6,17513.0,2010-08-17 15:08:00
519507,270,32.87,15144.0,2010-08-17 15:17:00
519508,164,18.35,15072.0,2010-08-17 15:46:00
519509,662,85.65,16258.0,2010-08-17 15:49:00
519512,176,24.54,17293.0,2010-08-17 16:42:00
519513,24,2.5,16258.0,2010-08-18 09:05:00
519515,300,15.67,13183.0,2010-08-18 09:30:00
519517,792,77.64,14944.0,2010-08-18 09:45:00
519518,102,15.97,15416.0,2010-08-18 09:47:00
519519,5,28.4,15416.0,2010-08-18 09:48:00
519520,28,81.55,15061.0,2010-08-18 10:03:00
519529,193,38.9,13320.0,2010-08-18 10:29:00
519533,144,1.85,15268.0,2010-08-18 10:32:00
519539,34,13.6,15268.0,2010-08-18 10:33:00
519550,260,26.59,14911.0,2010-08-18 10:37:00
519557,148,62.49,15421.0,2010-08-18 10:42:00
519558,266,72.61,14057.0,2010-08-18 11:16:00
519559,676,18.69,17627.0,2010-08-18 11:27:00
519568,90,11.89,17262.0,2010-08-18 12:13:00
519569,43,103.39,16891.0,2010-08-18 12:34:00
519570,182,90.1,13593.0,2010-08-18 12:34:00
519571,128,2.55,18172.0,2010-08-18 12:36:00
519572,12,2.95,18172.0,2010-08-18 12:38:00
519573,138,93.95,18065.0,2010-08-18 12:39:00
519574,18,3.35,18065.0,2010-08-18 12:40:00
519575,254,41.980000000000004,18215.0,2010-08-18 12:42:00
519576,764,81.39,13381.0,2010-08-18 12:47:00
519577,97,53.019999999999996,14037.0,2010-08-18 12:52:00
519578,108,93.08,17792.0,2010-08-18 13:08:00
519580,180,52.47,16675.0,2010-08-18 13:11:00
519582,34,16.9,16638.0,2010-08-18 13:33:00
519583,9,16.65,16638.0,2010-08-18 13:35:00
519584,106,20.8,13719.0,2010-08-18 13:51:00
519585,132,41.15,18241.0,2010-08-18 13:56:00
519586,681,131.78,15764.0,2010-08-18 13:58:00
519587,334,24.259999999999998,13082.0,2010-08-18 14:05:00
519589,2,2.55,15885.0,2010-08-18 14:23:00
519590,189,73.59,14680.0,2010-08-18 14:23:00
519591,49,83.43,15972.0,2010-08-18 14:32:00
519592,311,75.32,12474.0,2010-08-18 14:37:00
519594,105,179.95,16769.0,2010-08-18 14:43:00
519595,163,49.8,17492.0,2010-08-18 15:10:00
519596,237,44.94,13668.0,2010-08-18 15:19:00
519597,11,5.85,,2010-08-18 15:24:00
519598,6,1.22,,2010-08-18 15:26:00
519599,99,105.1,17075.0,2010-08-18 15:35:00
519600,155,191.22,15353.0,2010-08-18 15:47:00
519601,207,15.55,17873.0,2010-08-18 15:58:00
519602,342,26.94,18226.0,2010-08-18 16:00:00
519604,220,46.15,15144.0,2010-08-18 16:05:00
519605,10,6.35,15144.0,2010-08-18 16:07:00
519609,289,168.95,17585.0,2010-08-18 16:39:00
519611,239,71.55,16984.0,2010-08-18 17:30:00
519612,112,215.44,15154.0,2010-08-18 17:41:00
519613,133,245.53,15154.0,2010-08-18 17:43:00
519614,235,62.89,14911.0,2010-08-19 08:47:00
519615,776,20.19,16843.0,2010-08-19 09:05:00
519616,288,0.38,13892.0,2010-08-19 09:07:00
519617,160,63.19,14540.0,2010-08-19 09:10:00
519618,428,33.84,14852.0,2010-08-19 09:16:00
519620,120,15.0,14952.0,2010-08-19 09:30:00
519621,114,16.45,14852.0,2010-08-19 09:41:00
519622,440,118.95,12949.0,2010-08-19 09:43:00
519627,90,53.57,14198.0,2010-08-19 10:07:00
519647,122,15.7,15247.0,2010-08-19 10:13:00
519656,265,72.4,12647.0,2010-08-19 10:58:00
519657,138,20.14,14110.0,2010-08-19 11:18:00
519658,131,111.83,16225.0,2010-08-19 11:32:00
519659,138,10.75,13427.0,2010-08-19 11:45:00
519660,159,64.76,17159.0,2010-08-19 11:48:00
519663,20,79.78,,2010-08-19 12:12:00
519664,20,145.55,,2010-08-19 12:12:00
519665,38,204.73,,2010-08-19 12:14:00
519666,348,19.58,12976.0,2010-08-19 12:16:00
519667,27,164.17,,2010-08-19 12:17:00
519668,1,1.28,,2010-08-19 12:17:00
519669,78,5.5,12976.0,2010-08-19 12:18:00
519670,35,103.91,,2010-08-19 12:18:00
519671,1,11.02,,2010-08-19 12:18:00
519672,33,165.51,,2010-08-19 12:21:00
519673,464,28.25,17666.0,2010-08-19 12:23:00
519676,49,47.14,17745.0,2010-08-19 12:30:00
519678,128,11.78,17676.0,2010-08-19 12:35:00
519680,80,66.25,15506.0,2010-08-19 12:38:00
519681,7,13.399999999999999,17961.0,2010-08-19 12:46:00
519682,235,172.38,16529.0,2010-08-19 12:48:00
519684,11,15.45,17599.0,2010-08-19 12:50:00
519686,45,86.1,18283.0,2010-08-19 13:04:00
519687,700,95.09,14112.0,2010-08-19 13:04:00
519688,80,61.9,17068.0,2010-08-19 13:06:00
519689,174,16.009999999999998,14283.0,2010-08-19 13:06:00
519690,8,23.65,14112.0,2010-08-19 13:06:00
519691,139,134.95,17841.0,2010-08-19 13:32:00
519692,404,77.96,17222.0,2010-08-19 13:48:00
519693,300,65.89,14667.0,2010-08-19 14:07:00
519694,292,97.59,13089.0,2010-08-19 14:11:00
519695,24,3.6399999999999997,13089.0,2010-08-19 14:12:00
519696,172,20.8,13089.0,2010-08-19 14:13:00
519697,48,5.05,13089.0,2010-08-19 14:15:00
519698,79,34.1,14911.0,2010-08-19 14:22:00
519699,4,3.95,14911.0,2010-08-19 14:24:00
519700,39,74.0,14722.0,2010-08-19 14:34:00
519706,312,8.0,15903.0,2010-08-19 14:44:00
519707,20,17.7,16286.0,2010-08-19 14:48:00
519708,230,28.3,12870.0,2010-08-19 14:49:00
519709,216,7.6499999999999995,16684.0,2010-08-19 14:49:00
519710,240,2.55,16684.0,2010-08-19 14:52:00
519711,51,99.5,12851.0,2010-08-19 15:13:00
519712,51,73.63,16919.0,2010-08-19 15:28:00
519713,900,2.17,14156.0,2010-08-19 15:36:00
519715,144,41.55,13971.0,2010-08-19 16:05:00
519716,274,48.67,13360.0,2010-08-19 16:15:00
519717,140,17.349999999999998,13089.0,2010-08-19 16:16:00
519718,490,40.65,13479.0,2010-08-19 16:19:00
519719,2,11.0,,2010-08-19 16:24:00
519720,2,8.899999999999999,17961.0,2010-08-19 16:25:00
519721,71,63.29,14606.0,2010-08-19 16:28:00
519723,115,25.76,13842.0,2010-08-19 17:04:00
519724,116,102.45,17049.0,2010-08-19 17:06:00
519725,192,16.5,18191.0,2010-08-19 17:42:00
519726,107,34.7,16299.0,2010-08-19 17:46:00
519727,249,30.81,14064.0,2010-08-19 18:07:00
519728,220,33.45,16743.0,2010-08-19 18:13:00
519729,165,48.65,16032.0,2010-08-19 19:03:00
519730,193,187.32,16549.0,2010-08-19 19:39:00
519731,56,105.31,13542.0,2010-08-19 19:50:00
519732,42,63.95,17884.0,2010-08-19 20:00:00
519733,210,54.03,12519.0,2010-08-20 08:21:00
519734,205,51.04,12826.0,2010-08-20 09:01:00
519735,508,2.4,12433.0,2010-08-20 09:23:00
519739,104,43.95,17699.0,2010-08-20 09:39:00
519740,52,13.049999999999999,13965.0,2010-08-20 10:40:00
519741,156,89.53999999999999,14156.0,2010-08-20 10:44:00
519759,93,88.35,16503.0,2010-08-20 10:57:00
519765,260,210.0,17853.0,2010-08-20 11:14:00
519766,48,0.85,16890.0,2010-08-20 11:23:00
519783,264,40.519999999999996,16562.0,2010-08-20 11:45:00
519784,184,16.75,17739.0,2010-08-20 11:55:00
519785,494,150.6,18286.0,2010-08-20 11:57:00
519786,122,16.59,13117.0,2010-08-20 12:00:00
519787,54,21.75,16294.0,2010-08-20 12:01:00
519788,96,18.05,16525.0,2010-08-20 12:02:00
519789,178,17.05,13327.0,2010-08-20 12:02:00
519790,188,8.05,14739.0,2010-08-20 12:17:00
519791,40,17.650000000000002,13649.0,2010-08-20 12:18:00
519792,689,142.9,12865.0,2010-08-20 12:20:00
519794,213,37.01,16700.0,2010-08-20 12:27:00
519804,122,62.63,16332.0,2010-08-20 12:31:00
519805,192,10.2,15124.0,2010-08-20 12:31:00
519806,114,47.0,18041.0,2010-08-20 12:45:00
519810,100,1.65,14646.0,2010-08-20 12:53:00
519811,397,65.04,13520.0,2010-08-20 12:53:00
519812,300,3.3,14566.0,2010-08-20 12:55:00
519813,96,2.55,13089.0,2010-08-20 12:59:00
519814,244,25.720000000000002,14911.0,2010-08-20 13:08:00
519815,99,75.59,14020.0,2010-08-20 13:09:00
519816,555,176.89,15322.0,2010-08-20 13:10:00
519818,236,21.74,16029.0,2010-08-20 13:45:00
519819,80,26.7,18106.0,2010-08-20 13:59:00
519820,535,24.23,15856.0,2010-08-20 14:07:00
519821,225,94.4,15248.0,2010-08-20 14:13:00
519822,99,158.97,18106.0,2010-08-20 14:14:00
519823,80,15.2,16396.0,2010-08-20 14:17:00
519824,78,14.73,16234.0,2010-08-20 14:33:00
519825,108,7.75,16466.0,2010-08-20 14:43:00
519826,27,22.85,17526.0,2010-08-20 14:47:00
519827,102,74.66,15702.0,2010-08-20 14:50:00
519828,31,16.4,16365.0,2010-08-20 14:53:00
519829,404,86.06,14911.0,2010-08-20 14:53:00
519830,3,5.95,14911.0,2010-08-20 14:54:00
519831,112,41.45,13911.0,2010-08-20 15:03:00
519832,231,41.14,16401.0,2010-08-20 15:14:00
519833,48,1.85,17675.0,2010-08-20 15:19:00
519834,328,38.7,17675.0,2010-08-20 15:20:00
519836,1,8.5,16401.0,2010-08-20 15:21:00
519864,121,79.44,16401.0,2010-08-20 15:32:00
519865,14,62.75,15768.0,2010-08-20 15:58:00
519867,84,63.1,17757.0,2010-08-20 16:05:00
519870,4,5.0,,2010-08-20 16:48:00
